,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
3191,568467150475812864,negative,1.0,Late Flight,1.0,Southwest,,Kbaiocchi,,0,@SouthwestAir you need to get your act together. You new this morning at 830 our plane was malfunctioning. Yet I've been delayed 3 times ..,,2015-02-19 09:48:24-08:00,CT ,Eastern Time (US & Canada)
1615,568790336954175488,neutral,0.6204,,0.0,United,,dlm_3,,0,@united I need a customer service manager to contact me please,,2015-02-20 07:12:38-08:00,Global,Eastern Time (US & Canada)
1669,568656014481846272,negative,1.0,Customer Service Issue,0.6517,United,,taylorjfisher,,0,@united I am so happy I found my phone because this is easily the worst system I have ever heard of,,2015-02-19 22:18:53-08:00,"San Francisco, CA",Alaska
7175,569837686367744000,negative,0.6678,Customer Service Issue,0.3518,American,,Precious_Here,,0,"@AmericanAir Last thing I want to deal w/ before 8 on a Mon! I've already waited the suggested wait time, so I hope I get a call back ASAP.",,2015-02-23 04:34:26-08:00,Indianapolis ,Central Time (US & Canada)
7473,569660029093203968,negative,1.0,Cancelled Flight,0.3576,American,,TheJoshAbides,,0,"@AmericanAir I made my flight but then still had no update emails when I landed, no info ever sent on that or second flight. Losing my biz.",,2015-02-22 16:48:29-08:00,New York City,Eastern Time (US & Canada)
6887,569988016074149889,negative,0.6952,Customer Service Issue,0.6952,American,,kanne822,,0,"@AmericanAir oh I did. All I received back was an email saying "" delays happen"".. Uh huh..",,2015-02-23 14:31:47-08:00,"Gilbert, AZ",Arizona
4885,567778149132664833,positive,1.0,,,Delta,,HUSKIE25,,0,@JetBlue great smooth flight too! 👏👍,,2015-02-17 12:10:34-08:00,"Olean, NY",Eastern Time (US & Canada)
5846,568789565483454464,negative,1.0,Cancelled Flight,1.0,US Airways,,keithlaw,,1,"@USAirways Thanks, but you can't. My flight was Cancelled Flightled for ""maintenance"" reasons, and the next available flight was too Late Flight for me.",,2015-02-20 07:09:34-08:00,Delaware,Arizona
4588,568435364349808640,positive,1.0,,,Delta,,MJayRosenberg,,0,"@JetBlue Best airline name ever. Whenever I see it, I want to get on their plane to blue skies &amp; sea. (And they DELIVER on that promise)",,2015-02-19 07:42:06-08:00,"Washington, D.C.",Eastern Time (US & Canada)
7381,569680508088688641,negative,1.0,Flight Booking Problems,1.0,American,,219jondn,,0,@AmericanAir none of your sample itineraries can actually be booked http://t.co/mF7rABGn8a Every last leg back to US says invalid,,2015-02-22 18:09:51-08:00,"Charlotte, NC | Köln, NRW",Quito
362,570247839563034624,neutral,0.6804,,0.0,United,,kelseyblack92,,0,@united is there an email address I can reach? Too long for a DM.,,2015-02-24 07:44:14-08:00,Canada,Eastern Time (US & Canada)
3466,567861140895580160,neutral,0.3654,,0.0,Southwest,,_MulaZoe,,0,@SouthwestAir  I got rebooked for tomorrow,,2015-02-17 17:40:20-08:00,Classified ✈️✈️✈️,Eastern Time (US & Canada)
5300,569671413671591937,negative,1.0,Customer Service Issue,0.6667,US Airways,,thestustein,,0,"@USAirways your service at PHL is abysmal. An hour on the runway waiting for a gate, no information anywhere, missed my connection abysmal!","[39.8749366, -75.2407972]",2015-02-22 17:33:43-08:00,New York,Eastern Time (US & Canada)
3938,569889139593646080,positive,1.0,,,Delta,,maite_rodrgz,,0,@JetBlue thanks! Calling right now!,,2015-02-23 07:58:53-08:00,Puerto Rico,Hawaii
416,570136977074491392,negative,1.0,Can't Tell,0.3635,United,,vancouverbrit,,0,@united LHR arrival lounge #fail. Waited 20 mins for shower then left to find hotel. U know how many passengers u carry. Planning???,,2015-02-24 00:23:42-08:00,Vancouver BC,Pacific Time (US & Canada)
5273,569704108095111168,negative,1.0,Late Flight,1.0,US Airways,,Geneva_Sands,,0,@USAirways any update on this flight?It's more than three hours delayed. Thank you.,,2015-02-22 19:43:38-08:00,"Washington, D.C. ",Eastern Time (US & Canada)
4544,568509343047352322,neutral,0.6632,,,Delta,,JetBlueNews,,0,@JetBlue Airways Receives New Coverage from Analysts at Bank of America (JBLU) - The Legacy http://t.co/dORuxBqla1,,2015-02-19 12:36:04-08:00,USA,Sydney
3914,569921467552567296,positive,0.6592,,,Delta,,CyntheaH,,0,@JetBlue you bet:),,2015-02-23 10:07:21-08:00,"Burlington, Vermont",Eastern Time (US & Canada)
4968,570259268844314625,neutral,1.0,,,US Airways,,DaveKrupinski,,0,@USAirways If I’m unable to use my departing flight can I still use the returning flight?,,2015-02-24 08:29:39-08:00,"New York, NY",Eastern Time (US & Canada)
2115,567984939221852160,negative,1.0,Customer Service Issue,0.6688,United,,urno12,,0,"@united it has now been 16 days since i applied for my compensation?

Y have i had no correspondence",,2015-02-18 01:52:16-08:00,bonkers in Yonkers,New Delhi
5037,570054266267811840,positive,0.6727,,,US Airways,,Lucas_Henderson,,0,"@USAirways no worries, your flight attendant took care of it.",,2015-02-23 18:55:02-08:00,"Knoxville, TN",Quito
1917,568248245563969536,positive,0.6559,,,United,,caitieamanda,,0,@united I forgot that Intl flights out of LAX don't go from Intl Terminal! Easiest re-check in ever! woo!,,2015-02-18 19:18:33-08:00,"Brisbane, Australiaaa!",Brisbane
585,569952718707687424,negative,0.6383,Cancelled Flight,0.3217,United,,Lisa_Shaw777,,0,"@united Ok thank you, do you provide complimentary hotel accommodations since I'll have to stay overnight?",,2015-02-23 12:11:32-08:00,Kona coast/Boston/Milan,Amsterdam
962,569570644632821760,negative,1.0,Customer Service Issue,1.0,United,,aDeniseHuxtable,,0,@united hold for 30 minutes finally got someone and they retook my form of payment and confirmed that my reservation was set. I tried to,,2015-02-22 10:53:18-08:00,Nueva York,Quito
6212,567842370533867520,negative,1.0,Customer Service Issue,1.0,US Airways,,suzanneboles,,0,@USAirways contd.. They put her on 7 pm flite tonite. I think she's on now. Worst customer service ever! U need to fix it.,,2015-02-17 16:25:45-08:00,"London, ON'",Eastern Time (US & Canada)
1213,569261495449595905,negative,1.0,Customer Service Issue,0.6513,United,,apopnj01,,0,@united meant changed planes - i hate seating over wing if u wanted I would have booked it - u will get formal complaint,,2015-02-21 14:24:51-08:00,USA,Eastern Time (US & Canada)
2370,570274815736549376,negative,0.7024,Flight Booking Problems,0.7024,Southwest,,Marc_Hoffman,,0,"@SouthwestAir Yo, I'm trying to make a change to a reservation but whenever I select the flight it says, ""Unable to price"". Please help!",,2015-02-24 09:31:25-08:00,"Denver, CO",Mountain Time (US & Canada)
6187,567866162865971201,negative,1.0,Customer Service Issue,1.0,US Airways,,willary,,0,@USAirways and no one has been at all helpful. I will never fly this airline again. #NeverAgain #spreadtheword,"[35.22363719, -80.94045544]",2015-02-17 18:00:18-08:00,"Washington, D.C.",Eastern Time (US & Canada)
7445,569665193266909184,negative,1.0,Late Flight,0.3602,American,,vickie_frisbie,,1,@AmericanAir its pulling away from gate to get your departure time then leaving us on tarmac claiming power issues that magically repaired,,2015-02-22 17:09:00-08:00,"Dallas, Texas",Mountain Time (US & Canada)
1374,568990399814987777,negative,1.0,Late Flight,1.0,United,,raindovemodel,,0,@united Stuck in this airport 12 hours in standbys cuz the pilot showed up Late Flight in PJs &amp; i missed my connectin flight. PJ's I TELL U! #NYFW,,2015-02-20 20:27:37-08:00,Anywhere someone needs me,Eastern Time (US & Canada)
6981,569942084393824256,negative,1.0,Customer Service Issue,1.0,American,,hellomichaellee,,0,@americanair just tried calling. got a high call volume at this moment message and then it said goodbye and hung up…,,2015-02-23 11:29:16-08:00,"Cary, NC",Eastern Time (US & Canada)
2828,569215950597201921,negative,1.0,Customer Service Issue,0.6632,Southwest,,ChiefTimFitch,,0,@SouthwestAir How to I rebook on-line when it keeps telling me that it's a reserv number for a past date (this morning)? Holding for 2hrs.,,2015-02-21 11:23:52-08:00,"St. Louis, Missouri USA",Central Time (US & Canada)
3376,568084881303072770,positive,0.3543,,0.0,Southwest,,thirty_lives,,0,@SouthwestAir @love_dragonss holy fuckinf shit,,2015-02-18 08:29:24-08:00,ʞᴚoʎ   ʍǝu,Eastern Time (US & Canada)
422,570110386827087872,negative,1.0,Cancelled Flight,0.3444,United,,kbleggett,,0,@united so 8 hotels for 32 people but feel like we are being held hostage because someone has our boarding passes so we can't leave! #FAIL,,2015-02-23 22:38:03-08:00,"Ottawa, Canada",Eastern Time (US & Canada)
2967,568894687911632896,negative,1.0,Lost Luggage,0.6756,Southwest,,ThomRegan,,0,@SouthwestAir I filled in the form on the website too. Darn it all. I guess I'll just have to cross my fingers.,,2015-02-20 14:07:17-08:00,"USA, USA!",Eastern Time (US & Canada)
1969,568190725319311360,negative,0.6534,Late Flight,0.6534,United,,jasemccarty,,0,"@united gotta love giving up 1st class upgrade b/c flight delayed, to get another flight (also delayed) just to ensure I make my connection.",,2015-02-18 15:30:00-08:00,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
1171,569302758018420736,negative,1.0,Lost Luggage,1.0,United,,getpatrick,,1,.@united Let us know when you find everyone's luggage. Thanks. #UnitedAirlines,"[0.0, 0.0]",2015-02-21 17:08:49-08:00,"Montreal, Quebec CA",Eastern Time (US & Canada)
2611,569672095753502720,negative,1.0,Customer Service Issue,0.6742,Southwest,,ckramer,,0,"@SouthwestAir Why can we no longer change trips with a companion online? Been doing it for years, now get message can't be done online?",,2015-02-22 17:36:26-08:00,"Orlando, Florida",Eastern Time (US & Canada)
3224,568437777647460352,neutral,0.6684,,,Southwest,,tripcentral,,0,@SouthwestAir @FortuneMagazine Congratulations!,,2015-02-19 07:51:41-08:00,Canada,Eastern Time (US & Canada)
6656,570177752973885440,neutral,1.0,,,American,,Cecilia_stories,,0,"@AmericanAir Super Spring Tides and “Tide of The Century” Drawing tourists to French and U.K coasts:
http://t.co/gXdqORtsS0",,2015-02-24 03:05:44-08:00,Luxembourg,Paris
6556,570247871716405248,neutral,1.0,,,American,,DarknesProdigy,,0,@AmericanAir fly my child,,2015-02-24 07:44:21-08:00,"Pirate Isle, Arcadia",Eastern Time (US & Canada)
1161,569310253315174400,neutral,0.6259,,0.0,United,,jyotipethe,,0,"@united I have requested upgrade for EWR BOM flight, end of May. Miles + copay. When will i know if I am upgraded?",,2015-02-21 17:38:36-08:00,"Austin, Tx",Central Time (US & Canada)
2521,569919280361414656,negative,0.6404,Can't Tell,0.3258,Southwest,,rcymozart,,0,@SouthwestAir it eventually arrived. just seemed really slow. :),,2015-02-23 09:58:39-08:00,"Redlands, CA",Pacific Time (US & Canada)
874,569641735086858240,negative,0.6934,Can't Tell,0.352,United,,rikrik__,,0,“@united: @rikrik__ What made you come to this? Can we help you with anything? ^JP” inconvience*,,2015-02-22 15:35:47-08:00,Saint Louis,Central Time (US & Canada)
3950,569874150636048384,neutral,0.6739,,0.0,Delta,,Amanda_Healy,,0,.@JetBlue That's what I planned on but Boston traffic due to recent weather was insane! If I had been expedited I would have made it.,"[0.0, 0.0]",2015-02-23 06:59:19-08:00,"Boston, MA",Eastern Time (US & Canada)
1949,568207908057567232,neutral,1.0,,,United,,stylistadvocate,,0,@united what happened to flight status map? It was so cool..,,2015-02-18 16:38:16-08:00,"Ratner Companies, Hair Cuttery",Eastern Time (US & Canada)
249,568382154071089154,neutral,0.6811,,,Virgin America,,stevengcpa,,0,@VirginAmerica a brilliant brisk am in Boston in cue for vx363 http://t.co/rMZNIVGmg6,,2015-02-19 04:10:40-08:00,California,Pacific Time (US & Canada)
2864,569165654848204800,positive,1.0,,,Southwest,,JohnDePetroshow,,0,@SouthwestAir  @TheEllenShow @Imaginedragons  @kdepetro313 .what a great first night. #DestinationDragons http://t.co/N3LrFo4UaY,,2015-02-21 08:04:01-08:00,"Rhode Island ,Mass,CT",Eastern Time (US & Canada)
1817,568438724708544514,neutral,1.0,,,United,,TheBIGCafeteria,,0,@united @iamtedking http://t.co/UCZzP9YpHk click lounges tab. Need to be flying on supported S/A airline,,2015-02-19 07:55:27-08:00,"LA | SF | Bicycle | 38,000'",Pacific Time (US & Canada)
3994,569672563506458624,positive,1.0,,,Delta,,nooshies,,0,@JetBlue you're still the best,,2015-02-22 17:38:17-08:00,"Boston, MA",Eastern Time (US & Canada)
1890,568272841780682752,neutral,1.0,,,United,,SupaZ22,,0,@united flight...gotta make this connector,,2015-02-18 20:56:18-08:00,"Chicago, Illinois.",Eastern Time (US & Canada)
3691,570200546679726082,negative,1.0,Late Flight,1.0,Delta,,Chewie240,,0,@JetBlue why was Flight 1856 delayed to Buffalo ?  It’s a direct flight and the plane is at the gate.,,2015-02-24 04:36:18-08:00,Buffalo,Eastern Time (US & Canada)
6907,569978315072610304,neutral,1.0,,,American,,DigitalEdMom,,0,@AmericanAir 3127. Just landed in LIT.,,2015-02-23 13:53:14-08:00,Wisconsin,Central Time (US & Canada)
1283,569193887706812416,neutral,0.68,,,United,,getpatrick,,0,@united Yes. Luckily I was there.,"[0.0, 0.0]",2015-02-21 09:56:12-08:00,"Montreal, Quebec CA",Eastern Time (US & Canada)
6159,567969619849265153,negative,1.0,Customer Service Issue,0.6458,US Airways,,dsearls,,0,"@USAirways I appreciate the hard work. Still, I gave up after &gt;hour. @dsearls",,2015-02-18 00:51:24-08:00,"SBA, BOS, JFK, EWR, SFO, LHR",Pacific Time (US & Canada)
4775,568052101504372737,positive,1.0,,,Delta,,kessler,,0,@JetBlue thanks for listening. Doesn't mean I don't appreciate you!,,2015-02-18 06:19:09-08:00,"New York, NY",Eastern Time (US & Canada)
2477,569982023667838979,neutral,1.0,,,Southwest,,Soldier_Gomez,,0,@SouthwestAir How many tickets are left?,,2015-02-23 14:07:58-08:00,Las Vegas,Arizona
6103,568116895305617409,negative,0.6511,Lost Luggage,0.6511,US Airways,,seungminkim,,0,"@USAirways I hope so, too. Thank you for your help. She traveled halfway across the globe and just wants her suitcase.",,2015-02-18 10:36:37-08:00,"Washington, D.C.",Quito
2421,570210502955155456,negative,1.0,Cancelled Flight,1.0,Southwest,,duneshadow,,0,@SouthwestAir weather where? And at what time Cancelled Flighted? No I can't because meeting was today.,,2015-02-24 05:15:52-08:00,"Minneapolis, MN",Central Time (US & Canada)
4688,568177152924860416,neutral,1.0,,,Delta,,JetBlueNews,,0,@JetBlue to allow payment by #Apple Pay - Patriarc http://t.co/bdUaUZFhW2,,2015-02-18 14:36:04-08:00,USA,Sydney
7073,569895498527727617,negative,1.0,Lost Luggage,0.6471,American,,TravelingProf,,0,@AmericanAir Priority baggage evidently means it comes out last,,2015-02-23 08:24:09-08:00,"Great Barrington, MA",Eastern Time (US & Canada)
5886,568749045528842240,positive,1.0,,,US Airways,,tayyylorrrx0,,0,@USAirways thank you for refunding me on my baggage ! really appreciate it,,2015-02-20 04:28:33-08:00,NJ 973 | NC 910,Eastern Time (US & Canada)
3511,567811713870876672,negative,1.0,Late Flight,0.3544,Southwest,,HannaPioske,,0,"@SouthwestAir not as sorry as I was when I sat on a plane for 3 hours waiting for the engine to be fixed and THEN got my luggage lost, but k",,2015-02-17 14:23:56-08:00,CSB/SJU,Central Time (US & Canada)
6780,570056002692710400,positive,1.0,,,American,,WanderLustErin,,0,"@AmericanAir  TPA - ORD!!! AA1679 Another successful journey, thanks for the hospitality!",,2015-02-23 19:01:56-08:00,Chicago,Central Time (US & Canada)
3881,569927506112815106,neutral,0.6813,,,Delta,,apostraphi,,0,"@JetBlue @courteroy LOLZ. ""On Fleek""",,2015-02-23 10:31:20-08:00,"Austin, Texas",Central Time (US & Canada)
858,569654709964836865,negative,1.0,Late Flight,0.6735,United,,bobgiolito,,0,@united How about free wifi when your flights delayed? Only 20 mins allowed!,,2015-02-22 16:27:21-08:00,"Los Angeles, CA",Pacific Time (US & Canada)
5765,568958322306650113,negative,1.0,Late Flight,0.6544,US Airways,,KClinton39,,0,"@USAirways new slogan should be ""if you don't want to arrive on time, pick us""",,2015-02-20 18:20:09-08:00,"Columbus, OH",Central Time (US & Canada)
945,569591642367401984,negative,1.0,Customer Service Issue,0.6526,United,,PatrickGrubbe,,1,“@united:That's not something we like to hear. Hopefully our staff can resolve &amp; have you on your way ASAP. ^ML”:3:15 &amp; still not resolved,,2015-02-22 12:16:44-08:00,"Lewis Center, OH",Eastern Time (US & Canada)
5097,569984162377003008,negative,1.0,Customer Service Issue,0.3395,US Airways,,tjelke,,0,@USAirways no I am trying to get on a plane from Phx to RNO and the gate is saying the flight was downgraded.,,2015-02-23 14:16:28-08:00,"Miami, Florida, USA",Eastern Time (US & Canada)
7040,569914468404035584,negative,0.6751,Late Flight,0.6751,American,,AGHJustin,,0,@AmericanAir boarded flight 2334 at 8:30am.  Now 11:40.  Still sitting on runway.  Lots o fun,,2015-02-23 09:39:32-08:00,QCA,Central Time (US & Canada)
